acRate,difficulty,freqBar,frontendQuestionId,isFavor,paidOnly,status,title,titleSlug,topicTags,hasSolution,hasVideoSolution
62.20643703359448,Medium,,238,False,False,,Product of Array Except Self,product-of-array-except-self,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Prefix Sum', 'id': 'VG9waWNUYWdOb2RlOjYxMDY4', 'slug': 'prefix-sum'}]",True,True
45.4824709069031,Hard,,239,False,False,,Sliding Window Maximum,sliding-window-maximum,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Queue', 'id': 'VG9waWNUYWdOb2RlOjM0', 'slug': 'queue'}, {'name': 'Sliding Window', 'id': 'VG9waWNUYWdOb2RlOjU1ODIx', 'slug': 'sliding-window'}, {'name': 'Heap (Priority Queue)', 'id': 'VG9waWNUYWdOb2RlOjYxMDUw', 'slug': 'heap-priority-queue'}, {'name': 'Monotonic Queue', 'id': 'VG9waWNUYWdOb2RlOjYxMDcx', 'slug': 'monotonic-queue'}]",True,False
46.435026411413055,Medium,,240,False,False,,Search a 2D Matrix II,search-a-2d-matrix-ii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Divide and Conquer', 'id': 'VG9waWNUYWdOb2RlOjEy', 'slug': 'divide-and-conquer'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",True,False
59.001950928008995,Medium,,241,False,False,,Different Ways to Add Parentheses,different-ways-to-add-parentheses,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Recursion', 'id': 'VG9waWNUYWdOb2RlOjMx', 'slug': 'recursion'}, {'name': 'Memoization', 'id': 'VG9waWNUYWdOb2RlOjMz', 'slug': 'memoization'}]",False,False
59.79369356518545,Easy,,242,False,False,,Valid Anagram,valid-anagram,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
63.060127026458005,Easy,,243,False,True,,Shortest Word Distance,shortest-word-distance,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}]",True,False
56.576346754918184,Medium,,244,False,True,,Shortest Word Distance II,shortest-word-distance-ii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}]",True,False
56.5631233969792,Medium,,245,False,True,,Shortest Word Distance III,shortest-word-distance-iii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}]",False,False
46.994805837249565,Easy,,246,False,True,,Strobogrammatic Number,strobogrammatic-number,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}]",True,True
49.56398554951546,Medium,,247,False,True,,Strobogrammatic Number II,strobogrammatic-number-ii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Recursion', 'id': 'VG9waWNUYWdOb2RlOjMx', 'slug': 'recursion'}]",False,False
40.802637126758405,Hard,,248,False,True,,Strobogrammatic Number III,strobogrammatic-number-iii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Recursion', 'id': 'VG9waWNUYWdOb2RlOjMx', 'slug': 'recursion'}]",False,False
59.88154789752659,Medium,,249,False,True,,Group Shifted Strings,group-shifted-strings,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}]",False,False
53.93019692920166,Medium,,250,False,True,,Count Univalue Subtrees,count-univalue-subtrees,"[{'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",True,False
46.94283665161571,Medium,,251,False,True,,Flatten 2D Vector,flatten-2d-vector,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Iterator', 'id': 'VG9waWNUYWdOb2RlOjYxMDY0', 'slug': 'iterator'}]",True,False
55.98445789833989,Easy,,252,False,True,,Meeting Rooms,meeting-rooms,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,True
48.065249089428974,Medium,,253,False,True,,Meeting Rooms II,meeting-rooms-ii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Greedy', 'id': 'VG9waWNUYWdOb2RlOjE3', 'slug': 'greedy'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}, {'name': 'Heap (Priority Queue)', 'id': 'VG9waWNUYWdOb2RlOjYxMDUw', 'slug': 'heap-priority-queue'}]",True,False
48.08286196393892,Medium,,254,False,True,,Factor Combinations,factor-combinations,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}]",False,False
46.857380497284844,Medium,,255,False,True,,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,"[{'name': 'Stack', 'id': 'VG9waWNUYWdOb2RlOjE1', 'slug': 'stack'}, {'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Binary Search Tree', 'id': 'VG9waWNUYWdOb2RlOjMw', 'slug': 'binary-search-tree'}, {'name': 'Recursion', 'id': 'VG9waWNUYWdOb2RlOjMx', 'slug': 'recursion'}, {'name': 'Monotonic Stack', 'id': 'VG9waWNUYWdOb2RlOjYxMDU0', 'slug': 'monotonic-stack'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",False,False
56.01588729674574,Medium,,256,False,True,,Paint House,paint-house,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",True,False
55.969309198183396,Easy,,257,False,False,,Binary Tree Paths,binary-tree-paths,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",True,False
59.516726193229765,Easy,,258,False,False,,Add Digits,add-digits,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Simulation', 'id': 'VG9waWNUYWdOb2RlOjYxMDU1', 'slug': 'simulation'}, {'name': 'Number Theory', 'id': 'VG9waWNUYWdOb2RlOjYxMDY3', 'slug': 'number-theory'}]",True,False
49.6826215564702,Medium,,259,False,True,,3Sum Smaller,3sum-smaller,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
65.75742626930928,Medium,,260,False,False,,Single Number III,single-number-iii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}]",True,False
44.343599966970615,Medium,,261,False,True,,Graph Valid Tree,graph-valid-tree,"[{'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Union Find', 'id': 'VG9waWNUYWdOb2RlOjIz', 'slug': 'union-find'}, {'name': 'Graph', 'id': 'VG9waWNUYWdOb2RlOjI0', 'slug': 'graph'}]",True,False
36.73359806699017,Hard,,262,False,False,,Trips and Users,trips-and-users,"[{'name': 'Database', 'id': 'VG9waWNUYWdOb2RlOjYxMDQz', 'slug': 'database'}]",False,False
41.72533465542885,Easy,,263,False,False,,Ugly Number,ugly-number,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}]",False,False
43.70714496201761,Medium,,264,False,False,,Ugly Number II,ugly-number-ii,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Heap (Priority Queue)', 'id': 'VG9waWNUYWdOb2RlOjYxMDUw', 'slug': 'heap-priority-queue'}]",False,False
47.887102622990454,Hard,,265,False,True,,Paint House II,paint-house-ii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",True,False
63.660728801356335,Easy,,266,False,True,,Palindrome Permutation,palindrome-permutation,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}]",True,False
38.45725537031359,Medium,,267,False,True,,Palindrome Permutation II,palindrome-permutation-ii,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}]",True,False
57.031813254209695,Easy,,268,False,False,,Missing Number,missing-number,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
34.19574833558059,Hard,,269,False,True,,Alien Dictionary,alien-dictionary,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Graph', 'id': 'VG9waWNUYWdOb2RlOjI0', 'slug': 'graph'}, {'name': 'Topological Sort', 'id': 'VG9waWNUYWdOb2RlOjI2', 'slug': 'topological-sort'}]",True,False
51.763331785901244,Easy,,270,False,True,,Closest Binary Search Tree Value,closest-binary-search-tree-value,"[{'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Binary Search Tree', 'id': 'VG9waWNUYWdOb2RlOjMw', 'slug': 'binary-search-tree'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",True,False
34.745628520370076,Medium,,271,False,True,,Encode and Decode Strings,encode-and-decode-strings,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}]",True,False
54.11751456966694,Hard,,272,False,True,,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,"[{'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Stack', 'id': 'VG9waWNUYWdOb2RlOjE1', 'slug': 'stack'}, {'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Binary Search Tree', 'id': 'VG9waWNUYWdOb2RlOjMw', 'slug': 'binary-search-tree'}, {'name': 'Heap (Priority Queue)', 'id': 'VG9waWNUYWdOb2RlOjYxMDUw', 'slug': 'heap-priority-queue'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",True,False
28.86970875071066,Hard,,273,False,False,,Integer to English Words,integer-to-english-words,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Recursion', 'id': 'VG9waWNUYWdOb2RlOjMx', 'slug': 'recursion'}]",True,False
36.82681731478774,Medium,,274,False,False,,H-Index,h-index,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}, {'name': 'Counting Sort', 'id': 'VG9waWNUYWdOb2RlOjYxMDcy', 'slug': 'counting-sort'}]",True,False
36.621922605671884,Medium,,275,False,False,,H-Index II,h-index-ii,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}]",True,False
40.77868852459016,Medium,,276,False,True,,Paint Fence,paint-fence,"[{'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",True,False
45.0852244817762,Medium,,277,False,True,,Find the Celebrity,find-the-celebrity,"[{'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Greedy', 'id': 'VG9waWNUYWdOb2RlOjE3', 'slug': 'greedy'}, {'name': 'Graph', 'id': 'VG9waWNUYWdOb2RlOjI0', 'slug': 'graph'}, {'name': 'Interactive', 'id': 'VG9waWNUYWdOb2RlOjYxMDU5', 'slug': 'interactive'}]",True,True
39.026682879173705,Easy,,278,False,False,,First Bad Version,first-bad-version,"[{'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Interactive', 'id': 'VG9waWNUYWdOb2RlOjYxMDU5', 'slug': 'interactive'}]",True,False
50.236219556863034,Medium,,279,False,False,,Perfect Squares,perfect-squares,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}]",True,False
65.28687679942044,Medium,,280,False,True,,Wiggle Sort,wiggle-sort,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Greedy', 'id': 'VG9waWNUYWdOb2RlOjE3', 'slug': 'greedy'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}]",True,False
60.27344580994616,Medium,,281,False,True,,Zigzag Iterator,zigzag-iterator,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Queue', 'id': 'VG9waWNUYWdOb2RlOjM0', 'slug': 'queue'}, {'name': 'Iterator', 'id': 'VG9waWNUYWdOb2RlOjYxMDY0', 'slug': 'iterator'}]",True,False
37.70194557239513,Hard,,282,False,False,,Expression Add Operators,expression-add-operators,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}]",True,False
59.16360796675333,Easy,,283,False,False,,Move Zeroes,move-zeroes,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}]",True,False
52.042054627284486,Medium,,284,False,False,,Peeking Iterator,peeking-iterator,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Iterator', 'id': 'VG9waWNUYWdOb2RlOjYxMDY0', 'slug': 'iterator'}]",True,False
44.89391340527465,Medium,,285,False,True,,Inorder Successor in BST,inorder-successor-in-bst,"[{'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Binary Search Tree', 'id': 'VG9waWNUYWdOb2RlOjMw', 'slug': 'binary-search-tree'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",True,False
57.48822208450779,Medium,,286,False,True,,Walls and Gates,walls-and-gates,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",True,False
58.20938857994473,Medium,,287,False,False,,Find the Duplicate Number,find-the-duplicate-number,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Bit Manipulation', 'id': 'VG9waWNUYWdOb2RlOjE5', 'slug': 'bit-manipulation'}]",True,False
23.879885794612967,Medium,,288,False,True,,Unique Word Abbreviation,unique-word-abbreviation,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}]",False,False
60.628219461359464,Medium,,289,False,False,,Game of Life,game-of-life,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}, {'name': 'Simulation', 'id': 'VG9waWNUYWdOb2RlOjYxMDU1', 'slug': 'simulation'}]",True,False
38.830387017819376,Easy,,290,False,False,,Word Pattern,word-pattern,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}]",True,False
45.15867040041962,Medium,,291,False,True,,Word Pattern II,word-pattern-ii,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}]",False,False
55.245995868375786,Easy,,292,False,False,,Nim Game,nim-game,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Brainteaser', 'id': 'VG9waWNUYWdOb2RlOjMy', 'slug': 'brainteaser'}, {'name': 'Game Theory', 'id': 'VG9waWNUYWdOb2RlOjYxMDcz', 'slug': 'game-theory'}]",True,False
61.87469375027841,Easy,,293,False,True,,Flip Game,flip-game,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}]",False,False
51.03119228401396,Medium,,294,False,True,,Flip Game II,flip-game-ii,"[{'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}, {'name': 'Memoization', 'id': 'VG9waWNUYWdOb2RlOjMz', 'slug': 'memoization'}, {'name': 'Game Theory', 'id': 'VG9waWNUYWdOb2RlOjYxMDcz', 'slug': 'game-theory'}]",False,False
49.15196554226151,Hard,,295,False,False,,Find Median from Data Stream,find-median-from-data-stream,"[{'name': 'Two Pointers', 'id': 'VG9waWNUYWdOb2RlOjk=', 'slug': 'two-pointers'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}, {'name': 'Heap (Priority Queue)', 'id': 'VG9waWNUYWdOb2RlOjYxMDUw', 'slug': 'heap-priority-queue'}, {'name': 'Data Stream', 'id': 'VG9waWNUYWdOb2RlOjYxMDYz', 'slug': 'data-stream'}]",True,False
58.621697525765335,Hard,,296,False,True,,Best Meeting Point,best-meeting-point,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Math', 'id': 'VG9waWNUYWdOb2RlOjg=', 'slug': 'math'}, {'name': 'Sorting', 'id': 'VG9waWNUYWdOb2RlOjYxMDQ5', 'slug': 'sorting'}, {'name': 'Matrix', 'id': 'VG9waWNUYWdOb2RlOjYxMDUz', 'slug': 'matrix'}]",True,False
51.62911085643215,Hard,,297,False,False,,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}, {'name': 'Design', 'id': 'VG9waWNUYWdOb2RlOjI1', 'slug': 'design'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",True,False
49.14980803661187,Medium,,298,False,True,,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,"[{'name': 'Tree', 'id': 'VG9waWNUYWdOb2RlOjIw', 'slug': 'tree'}, {'name': 'Depth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIx', 'slug': 'depth-first-search'}, {'name': 'Binary Tree', 'id': 'VG9waWNUYWdOb2RlOjYxMDU3', 'slug': 'binary-tree'}]",True,False
45.69365028014346,Medium,,299,False,False,,Bulls and Cows,bulls-and-cows,"[{'name': 'Hash Table', 'id': 'VG9waWNUYWdOb2RlOjY=', 'slug': 'hash-table'}, {'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Counting', 'id': 'VG9waWNUYWdOb2RlOjYxMDYy', 'slug': 'counting'}]",True,False
46.7126698390493,Medium,,300,False,False,,Longest Increasing Subsequence,longest-increasing-subsequence,"[{'name': 'Array', 'id': 'VG9waWNUYWdOb2RlOjU=', 'slug': 'array'}, {'name': 'Binary Search', 'id': 'VG9waWNUYWdOb2RlOjEx', 'slug': 'binary-search'}, {'name': 'Dynamic Programming', 'id': 'VG9waWNUYWdOb2RlOjEz', 'slug': 'dynamic-programming'}]",True,False
45.60892800907466,Hard,,301,False,False,,Remove Invalid Parentheses,remove-invalid-parentheses,"[{'name': 'String', 'id': 'VG9waWNUYWdOb2RlOjEw', 'slug': 'string'}, {'name': 'Backtracking', 'id': 'VG9waWNUYWdOb2RlOjE0', 'slug': 'backtracking'}, {'name': 'Breadth-First Search', 'id': 'VG9waWNUYWdOb2RlOjIy', 'slug': 'breadth-first-search'}]",True,False
